State_Name,District_Name,Crop_Year,Season,Area (Hectare),Production (Tonnes),yield (Tonne/Hectare)
Tamil Nadu,TIRUCHIRAPPALLI,2001,Whole Year,4789.0,479800.0,100.1879307
Tamil Nadu,TIRUCHIRAPPALLI,2002,Whole Year,4614.0,423740.0,91.8378847
Tamil Nadu,TIRUCHIRAPPALLI,2003,Whole Year,3135.0,318762.0,101.6784689
Tamil Nadu,TIRUCHIRAPPALLI,2004,Whole Year,4470.0,391871.0,87.66689038
Tamil Nadu,TIRUCHIRAPPALLI,2005,Whole Year,7485.0,648156.0,86.59398798
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,7464.0,737734.0,98.83896034
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,6767.0,763582.0,112.839072
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,4962.0,513607.0,103.5080613
Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year,4478.0,505319.0,112.8447968
Tamil Nadu,TIRUCHIRAPPALLI,2010,Whole Year,4817.0,493673.0,102.4855719
Tamil Nadu,TIRUCHIRAPPALLI,2011,Whole Year,5232.0,584829.0,111.7792431
Tamil Nadu,TIRUCHIRAPPALLI,2012,Whole Year,4899.0,345403.0,70.5047969
Tamil Nadu,TIRUCHIRAPPALLI,2013,Whole Year,4034.0,449019.0,111.3086267
Tamil Nadu,TIRUNELVELI,1997,Whole Year,2237.0,2402000.0,1073.759499
Tamil Nadu,TIRUNELVELI,1998,Whole Year,2662.0,326710.0,122.7310293
Tamil Nadu,TIRUNELVELI,1999,Whole Year,5911.0,589966.0,99.80815429
Tamil Nadu,TIRUNELVELI,2000,Whole Year,3585.0,357812.0,99.80808926
Tamil Nadu,TIRUNELVELI,2001,Whole Year,3736.0,374300.0,100.1873662
Tamil Nadu,TIRUNELVELI,2002,Whole Year,3476.0,319230.0,91.83831991
Tamil Nadu,TIRUNELVELI,2003,Whole Year,2707.0,275244.0,101.678611
Tamil Nadu,TIRUNELVELI,2004,Whole Year,2771.0,305017.0,110.0747023
Tamil Nadu,TIRUNELVELI,2005,Whole Year,4614.0,353386.0,76.58994365
Tamil Nadu,TIRUNELVELI,2006,Whole Year,5454.0,669721.0,122.7944628
Tamil Nadu,TIRUNELVELI,2007,Whole Year,6095.0,623896.0,102.361936
Tamil Nadu,TIRUNELVELI,2008,Whole Year,6177.0,619967.0,100.3670066
Tamil Nadu,TIRUNELVELI,2009,Whole Year,4782.0,416216.0,87.03805939
Tamil Nadu,TIRUNELVELI,2010,Whole Year,4776.0,483642.0,101.2650754
Tamil Nadu,TIRUNELVELI,2011,Whole Year,5110.0,437339.0,85.58493151
Tamil Nadu,TIRUNELVELI,2012,Whole Year,3534.0,273601.0,77.4196378
Tamil Nadu,TIRUNELVELI,2013,Whole Year,3369.0,215001.0,63.81745325
Tamil Nadu,TIRUPPUR,2009,Whole Year,6703.0,743019.0,110.8487245
Tamil Nadu,TIRUPPUR,2010,Whole Year,6878.0,841168.0,122.2983425
Tamil Nadu,TIRUPPUR,2011,Whole Year,7633.0,924642.0,121.1374296
Tamil Nadu,TIRUPPUR,2012,Whole Year,5347.0,491342.0,91.89115392
Tamil Nadu,TIRUPPUR,2013,Whole Year,4713.0,461927.0,98.01124549
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,27636.0,23914000.0,865.3205963
Tamil Nadu,TIRUVANNAMALAI,1998,Whole Year,27897.0,2731420.0,97.91088648
Tamil Nadu,TIRUVANNAMALAI,1999,Whole Year,26753.0,2446320.0,91.44095989
Tamil Nadu,TIRUVANNAMALAI,2000,Whole Year,24586.0,2248168.0,91.44098267
Tamil Nadu,TIRUVANNAMALAI,2001,Whole Year,23586.0,1087100.0,46.09090138
Tamil Nadu,TIRUVANNAMALAI,2002,Whole Year,12014.0,171870.0,14.30580989
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,7404.0,646643.0,87.33698001
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,17231.0,1596624.0,92.6599733
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,27263.0,2584669.0,94.80501045
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,31014.0,3174500.0,102.3570001
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,28227.0,3278651.0,116.1530095
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,24198.0,2393521.0,98.91400116
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,24467.0,2292158.0,93.68365554
Tamil Nadu,TIRUVANNAMALAI,2010,Whole Year,31435.0,2949680.0,93.83426117
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year,37794.0,4411273.0,116.7188707
Tamil Nadu,TIRUVANNAMALAI,2012,Whole Year,43477.0,4376790.0,100.6690894
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year,37783.0,3084592.0,81.63967922
Tamil Nadu,TUTICORIN,1997,Whole Year,90.0,97000.0,1077.777778
Tamil Nadu,TUTICORIN,1998,Whole Year,31.0,3800.0,122.5806452
Tamil Nadu,TUTICORIN,1999,Whole Year,131.0,14020.0,107.0229008
Tamil Nadu,TUTICORIN,2000,Whole Year,57.0,6100.0,107.0175439
Tamil Nadu,TUTICORIN,2001,Whole Year,113.0,11300.0,100.0
Tamil Nadu,TUTICORIN,2002,Whole Year,113.0,10380.0,91.85840708
Tamil Nadu,TUTICORIN,2003,Whole Year,69.0,7016.0,101.6811594
Tamil Nadu,TUTICORIN,2004,Whole Year,60.0,6604.0,110.0666667
Tamil Nadu,TUTICORIN,2005,Whole Year,155.0,16227.0,104.6903226
Tamil Nadu,TUTICORIN,2006,Whole Year,219.0,26892.0,122.7945205
Tamil Nadu,TUTICORIN,2007,Whole Year,231.0,24841.0,107.5367965
Tamil Nadu,TUTICORIN,2008,Whole Year,253.0,26872.0,106.2134387
Tamil Nadu,TUTICORIN,2009,Whole Year,428.0,43421.0,101.4509346
Tamil Nadu,TUTICORIN,2010,Whole Year,562.0,60924.0,108.405694
Tamil Nadu,TUTICORIN,2011,Whole Year,581.0,65380.0,112.5301205
Tamil Nadu,TUTICORIN,2012,Whole Year,457.0,44619.0,97.6345733
Tamil Nadu,TUTICORIN,2013,Whole Year,204.0,21129.0,103.5735294
Tamil Nadu,VELLORE,1997,Whole Year,29072.0,22069000.0,759.1152999
Tamil Nadu,VELLORE,1998,Whole Year,27098.0,2156460.0,79.58004281
Tamil Nadu,VELLORE,1999,Whole Year,30528.0,2660060.0,87.1350891
Tamil Nadu,VELLORE,2000,Whole Year,26879.0,2342104.0,87.13508687
Tamil Nadu,VELLORE,2001,Whole Year,28682.0,1401600.0,48.86688515
Tamil Nadu,VELLORE,2002,Whole Year,14397.0,1134480.0,78.79974995
Tamil Nadu,VELLORE,2003,Whole Year,12772.0,1051915.0,82.36102412
Tamil Nadu,VELLORE,2004,Whole Year,12325.0,1000691.0,81.19196755
Tamil Nadu,VELLORE,2005,Whole Year,17202.0,1410960.0,82.02302058
Tamil Nadu,VELLORE,2006,Whole Year,22680.0,2185377.0,96.35701058
Tamil Nadu,VELLORE,2007,Whole Year,20938.0,1944994.0,92.89301748
Tamil Nadu,VELLORE,2008,Whole Year,16775.0,1581933.0,94.30301043
Tamil Nadu,VELLORE,2009,Whole Year,14329.0,1094112.0,76.35647987
Tamil Nadu,VELLORE,2010,Whole Year,14034.0,1267726.0,90.33247827
Tamil Nadu,VELLORE,2011,Whole Year,15085.0,1460436.0,96.81378853
Tamil Nadu,VELLORE,2012,Whole Year,13182.0,1244329.0,94.3960704
Tamil Nadu,VELLORE,2013,Whole Year,11591.0,1093697.0,94.35743249
Tamil Nadu,VILLUPURAM,1997,Whole Year,33175.0,37158000.0,1120.060286
Tamil Nadu,VILLUPURAM,1998,Whole Year,44737.0,4995600.0,111.6659588
Tamil Nadu,VILLUPURAM,1999,Whole Year,42884.0,4668718.0,108.8685291
Tamil Nadu,VILLUPURAM,2000,Whole Year,40233.0,4380107.0,108.8685159
Tamil Nadu,VILLUPURAM,2001,Whole Year,36886.0,4378300.0,118.6981511
Tamil Nadu,VILLUPURAM,2002,Whole Year,34805.0,3033690.0,87.16247666
Tamil Nadu,VILLUPURAM,2003,Whole Year,30279.0,3125368.0,103.2189967
Tamil Nadu,VILLUPURAM,2004,Whole Year,39444.0,4511684.0,114.3820099
Tamil Nadu,VILLUPURAM,2005,Whole Year,56564.0,6233409.0,110.2009936
Tamil Nadu,VILLUPURAM,2006,Whole Year,61920.0,8229230.0,132.9010013
Tamil Nadu,VILLUPURAM,2007,Whole Year,56698.0,5787278.0,102.0719955
Tamil Nadu,VILLUPURAM,2008,Whole Year,52991.0,5801190.0,109.4750052
Tamil Nadu,VILLUPURAM,2009,Whole Year,54139.0,5796759.0,107.0717782
Tamil Nadu,VILLUPURAM,2010,Whole Year,64348.0,7236792.0,112.4633555
Tamil Nadu,VILLUPURAM,2011,Whole Year,73460.0,8062159.0,109.7489654
Tamil Nadu,VILLUPURAM,2012,Whole Year,79437.0,8704838.0,109.5816559
Tamil Nadu,VILLUPURAM,2013,Whole Year,88786.0,10598908.0,119.3758926
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year,2639.0,2833000.0,1073.512694
Tamil Nadu,VIRUDHUNAGAR,1998,Whole Year,3707.0,454970.0,122.7326679
Tamil Nadu,VIRUDHUNAGAR,1999,Whole Year,3052.0,317444.0,104.0117955
Tamil Nadu,VIRUDHUNAGAR,2000,Whole Year,3475.0,361441.0,104.0117986
Tamil Nadu,VIRUDHUNAGAR,2001,Whole Year,3825.0,383200.0,100.1830065
Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year,3580.0,328780.0,91.83798883
Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year,2871.0,291919.0,101.6785092
Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year,2194.0,218450.0,99.56700091
Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year,3209.0,371525.0,115.7759427
Tamil Nadu,VIRUDHUNAGAR,2006,Whole Year,4211.0,455740.0,108.2260746
Tamil Nadu,VIRUDHUNAGAR,2007,Whole Year,4438.0,439668.0,99.06894998
Tamil Nadu,VIRUDHUNAGAR,2008,Whole Year,3903.0,411236.0,105.3640789
Tamil Nadu,VIRUDHUNAGAR,2009,Whole Year,3193.0,333333.0,104.3949264
Tamil Nadu,VIRUDHUNAGAR,2010,Whole Year,3314.0,287655.0,86.79993965
Tamil Nadu,VIRUDHUNAGAR,2011,Whole Year,3259.0,373134.0,114.4934029
Tamil Nadu,VIRUDHUNAGAR,2012,Whole Year,3319.0,297582.0,89.6601386
Tamil Nadu,VIRUDHUNAGAR,2013,Whole Year,2917.0,296017.0,101.4799451
Telangana,ADILABAD,1997,Kharif,200.0,15400.0,77.0
Telangana,ADILABAD,1998,Whole Year,300.0,28800.0,96.0
Telangana,ADILABAD,1999,Whole Year,316.0,20576.0,65.11392405
Telangana,ADILABAD,2000,Whole Year,149.0,11611.0,77.9261745
Telangana,ADILABAD,2001,Whole Year,8.0,704.0,88.0
Telangana,ADILABAD,2002,Whole Year,56.0,3990.0,71.25
Telangana,ADILABAD,2003,Whole Year,121.0,9680.0,80.0
Telangana,ADILABAD,2004,Whole Year,131.0,9432.0,72.0
Telangana,ADILABAD,2005,Whole Year,156.0,13883.0,88.99358974
Telangana,ADILABAD,2006,Whole Year,566.0,50797.0,89.74734982
Telangana,ADILABAD,2008,Whole Year,40.0,3400.0,85.0
Telangana,ADILABAD,2010,Whole Year,8.0,672.0,84.0
Telangana,ADILABAD,2013,Kharif,2.0,176.0,88.0
Telangana,ADILABAD,2014,Kharif,3.0,263.0,87.66666667
Telangana,KARIMNAGAR,1997,Kharif,2000.0,153700.0,76.85
Telangana,KARIMNAGAR,1998,Whole Year,2000.0,178800.0,89.4
Telangana,KARIMNAGAR,1999,Whole Year,963.0,1.0,0.001038422
Telangana,KARIMNAGAR,2000,Whole Year,2243.0,116063.0,51.74453856
Telangana,KARIMNAGAR,2001,Whole Year,2106.0,180779.0,85.83998101
Telangana,KARIMNAGAR,2002,Whole Year,579.0,37410.0,64.61139896
Telangana,KARIMNAGAR,2003,Whole Year,1623.0,126290.0,77.81269254
Telangana,KARIMNAGAR,2004,Whole Year,1289.0,91608.0,71.06904577
Telangana,KARIMNAGAR,2005,Whole Year,1378.0,128596.0,93.32075472
Telangana,KARIMNAGAR,2006,Whole Year,1503.0,135061.0,89.86094478
Telangana,KARIMNAGAR,2007,Whole Year,2000.0,172000.0,86.0
Telangana,KARIMNAGAR,2008,Whole Year,1633.0,138805.0,85.0
Telangana,KARIMNAGAR,2009,Whole Year,1194.0,122808.0,102.8542714
Telangana,KARIMNAGAR,2010,Whole Year,1500.0,116895.0,77.93
Telangana,KARIMNAGAR,2011,Whole Year,1700.0,155336.0,91.37411765
Telangana,KARIMNAGAR,2013,Kharif,2016.0,165000.0,81.8452381
Telangana,KARIMNAGAR,2014,Kharif,2046.0,165728.0,81.00097752
Telangana,KHAMMAM,1997,Kharif,2400.0,172900.0,72.04166667
Telangana,KHAMMAM,1998,Whole Year,3800.0,315900.0,83.13157895
Telangana,KHAMMAM,1999,Whole Year,4157.0,282732.0,68.01347125
Telangana,KHAMMAM,2000,Whole Year,3748.0,295196.0,78.76093917
Telangana,KHAMMAM,2001,Whole Year,5081.0,431595.0,84.94292462
Telangana,KHAMMAM,2002,Whole Year,6031.0,387190.0,64.19996684
Telangana,KHAMMAM,2003,Whole Year,3310.0,253702.0,76.64712991
Telangana,KHAMMAM,2004,Whole Year,3624.0,252647.0,69.71495585
Telangana,KHAMMAM,2005,Whole Year,3639.0,331582.0,91.11898873
Telangana,KHAMMAM,2006,Whole Year,5397.0,520271.0,96.40003706
Telangana,KHAMMAM,2007,Whole Year,5000.0,532000.0,106.4
Telangana,KHAMMAM,2008,Whole Year,3037.0,282130.0,92.89759631
Telangana,KHAMMAM,2009,Whole Year,1150.0,113125.0,98.36956522
Telangana,KHAMMAM,2010,Whole Year,3049.0,289801.0,95.04788455
Telangana,KHAMMAM,2011,Whole Year,4680.0,421125.0,89.98397436
Telangana,KHAMMAM,2013,Kharif,5140.0,490001.0,95.33093385
Telangana,KHAMMAM,2014,Kharif,5581.0,464088.0,83.15499015
Telangana,MAHBUBNAGAR,1999,Whole Year,23.0,1508.0,65.56521739
Telangana,MAHBUBNAGAR,2002,Whole Year,50.0,3480.0,69.6
Telangana,MAHBUBNAGAR,2003,Whole Year,44.0,3520.0,80.0
Telangana,MAHBUBNAGAR,2004,Whole Year,6.0,432.0,72.0
Telangana,MAHBUBNAGAR,2005,Whole Year,10.0,940.0,94.0
Telangana,MAHBUBNAGAR,2006,Whole Year,257.0,23075.0,89.78599222
Telangana,MAHBUBNAGAR,2008,Whole Year,78.0,6351.0,81.42307692
Telangana,MAHBUBNAGAR,2009,Whole Year,130.0,11440.0,88.0
Telangana,MAHBUBNAGAR,2010,Whole Year,1945.0,161472.0,83.01902314
Telangana,MAHBUBNAGAR,2011,Whole Year,2685.0,220375.0,82.07635009
Telangana,MAHBUBNAGAR,2013,Kharif,1927.0,138000.0,71.61390763
Telangana,MAHBUBNAGAR,2014,Kharif,1320.0,109160.0,82.6969697
Telangana,MEDAK,1997,Kharif,19100.0,1315400.0,68.86910995
Telangana,MEDAK,1998,Whole Year,16300.0,1207400.0,74.07361963
Telangana,MEDAK,1999,Whole Year,28327.0,1883780.0,66.50121792
Telangana,MEDAK,2000,Whole Year,38027.0,2083967.0,54.80229837
Telangana,MEDAK,2001,Whole Year,27207.0,2365132.0,86.9310104
Telangana,MEDAK,2002,Whole Year,30902.0,2239066.0,72.45699307
Telangana,MEDAK,2003,Whole Year,25967.0,1912677.0,73.65798899
Telangana,MEDAK,2004,Whole Year,22868.0,1493601.0,65.31401959
Telangana,MEDAK,2005,Whole Year,27111.0,2435598.0,89.83799934
Telangana,MEDAK,2006,Whole Year,30433.0,2538903.0,83.42598495
Telangana,MEDAK,2007,Whole Year,33000.0,2645000.0,80.15151515
Telangana,MEDAK,2008,Whole Year,26002.0,2073360.0,79.73848166
Telangana,MEDAK,2009,Whole Year,17127.0,1398756.0,81.66964442
Telangana,MEDAK,2010,Whole Year,23128.0,1720994.0,74.41170875
Telangana,MEDAK,2011,Whole Year,25205.0,2215424.0,87.89621107
Telangana,MEDAK,2013,Kharif,21419.0,1857006.0,86.69900556
Telangana,MEDAK,2014,Kharif,22076.0,1997436.0,90.47997826
Telangana,NALGONDA,1997,Kharif,300.0,19100.0,63.66666667
Telangana,NALGONDA,1998,Whole Year,100.0,7000.0,70.0
Telangana,NALGONDA,1999,Whole Year,186.0,12296.0,66.10752688
Telangana,NALGONDA,2000,Whole Year,112.0,2573.0,22.97321429
Telangana,NALGONDA,2001,Whole Year,28.0,2401.0,85.75
Telangana,NALGONDA,2002,Whole Year,50.0,3420.0,68.4
Telangana,NALGONDA,2003,Whole Year,123.0,9330.0,75.85365854
Telangana,NALGONDA,2004,Whole Year,381.0,26360.0,69.18635171
Telangana,NALGONDA,2005,Whole Year,681.0,62980.0,92.48164464
Telangana,NALGONDA,2006,Whole Year,646.0,55082.0,85.26625387
Telangana,NALGONDA,2008,Whole Year,166.0,12868.0,77.51807229
Telangana,NALGONDA,2009,Whole Year,122.0,10708.0,87.7704918
Telangana,NALGONDA,2010,Whole Year,398.0,31434.0,78.9798995
Telangana,NALGONDA,2011,Whole Year,672.0,61860.0,92.05357143
Telangana,NALGONDA,2013,Kharif,910.0,87000.0,95.6043956
Telangana,NALGONDA,2014,Kharif,743.0,61839.0,83.22880215
Telangana,NIZAMABAD,1997,Kharif,16200.0,1208300.0,74.58641975
Telangana,NIZAMABAD,1998,Whole Year,22100.0,1966500.0,88.98190045
Telangana,NIZAMABAD,1999,Whole Year,22405.0,1530538.0,68.312341
Telangana,NIZAMABAD,2000,Whole Year,19262.0,1559952.0,80.98598276
Telangana,NIZAMABAD,2001,Whole Year,19824.0,1631634.0,82.30599274
Telangana,NIZAMABAD,2002,Whole Year,18108.0,929864.0,51.35100508
Telangana,NIZAMABAD,2003,Whole Year,15242.0,1173146.0,76.9679832
Telangana,NIZAMABAD,2004,Whole Year,14737.0,1076877.0,73.0730135
Telangana,NIZAMABAD,2005,Whole Year,15314.0,1330878.0,86.90596839
Telangana,NIZAMABAD,2006,Whole Year,17234.0,1451775.0,84.23900429
Telangana,NIZAMABAD,2007,Whole Year,19000.0,1571000.0,82.68421053
Telangana,NIZAMABAD,2008,Whole Year,10619.0,822276.0,77.43441002
Telangana,NIZAMABAD,2009,Whole Year,5936.0,395727.0,66.66559973
Telangana,NIZAMABAD,2010,Whole Year,8298.0,636661.0,76.72463244
Telangana,NIZAMABAD,2011,Whole Year,9298.0,685432.0,73.71821897
Telangana,NIZAMABAD,2013,Kharif,7032.0,583002.0,82.90699659
Telangana,NIZAMABAD,2014,Kharif,5429.0,473572.0,87.23006078
Telangana,RANGAREDDI,1997,Kharif,600.0,40200.0,67.0
Telangana,RANGAREDDI,1998,Whole Year,1300.0,110200.0,84.76923077
Telangana,RANGAREDDI,1999,Whole Year,1579.0,104304.0,66.0569981
Telangana,RANGAREDDI,2000,Whole Year,1398.0,62140.0,44.44921316
Telangana,RANGAREDDI,2001,Whole Year,1034.0,86285.0,83.44777563
Telangana,RANGAREDDI,2002,Whole Year,432.0,27430.0,63.49537037
Telangana,RANGAREDDI,2003,Whole Year,890.0,65660.0,73.7752809
Telangana,RANGAREDDI,2004,Whole Year,1239.0,86848.0,70.0952381
Telangana,RANGAREDDI,2005,Whole Year,1333.0,114941.0,86.22730683
Telangana,RANGAREDDI,2006,Whole Year,1296.0,110777.0,85.47608025
Telangana,RANGAREDDI,2007,Whole Year,1000.0,103000.0,103.0
Telangana,RANGAREDDI,2008,Whole Year,1265.0,103214.0,81.59209486
Telangana,RANGAREDDI,2009,Whole Year,1094.0,82200.0,75.13711152
Telangana,RANGAREDDI,2010,Whole Year,1503.0,108128.0,71.94145043
Telangana,RANGAREDDI,2011,Whole Year,1207.0,84925.0,70.36039768
Telangana,RANGAREDDI,2013,Kharif,858.0,56000.0,65.26806527
Telangana,RANGAREDDI,2014,Kharif,941.0,70949.0,75.39744952
Telangana,WARANGAL,2013,Kharif,5.0,440.0,88.0
Tripura,DHALAI,1998,Whole Year,350.0,15130.0,43.22857143
Tripura,DHALAI,1999,Whole Year,318.0,15894.0,49.98113208
Tripura,DHALAI,2000,Whole Year,295.0,15140.0,51.3220339
Tripura,DHALAI,2001,Whole Year,275.0,14255.0,51.83636364
Tripura,DHALAI,2002,Whole Year,344.0,15610.0,45.37790698
Tripura,DHALAI,2003,Whole Year,347.0,12775.0,36.81556196
Tripura,DHALAI,2004,Whole Year,211.0,9756.0,46.23696682
Tripura,DHALAI,2005,Whole Year,156.0,7155.0,45.86538462
Tripura,DHALAI,2006,Whole Year,150.0,6686.0,44.57333333
Tripura,DHALAI,2007,Whole Year,231.0,10485.0,45.38961039
Tripura,DHALAI,2008,Whole Year,186.0,9915.0,53.30645161
Tripura,DHALAI,2009,Whole Year,213.0,11316.0,53.12676056
Tripura,DHALAI,2010,Whole Year,201.0,9902.0,49.26368159
Tripura,DHALAI,2011,Whole Year,182.0,8512.0,46.76923077
Tripura,DHALAI,2012,Whole Year,141.0,7030.0,49.85815603
Tripura,DHALAI,2013,Whole Year,111.0,5496.0,49.51351351
Tripura,DHALAI,2014,Whole Year,120.0,6020.0,50.16666667
Tripura,GOMATI,2012,Whole Year,45.0,2214.0,49.2
Tripura,GOMATI,2013,Whole Year,64.0,3162.0,49.40625
Tripura,GOMATI,2014,Whole Year,61.0,3095.0,50.73770492
Tripura,KHOWAI,2012,Whole Year,35.0,1881.0,53.74285714
Tripura,KHOWAI,2013,Whole Year,48.0,2668.0,55.58333333
Tripura,KHOWAI,2014,Whole Year,48.0,2612.0,54.41666667
Tripura,NORTH TRIPURA,1998,Whole Year,235.0,10975.0,46.70212766
Tripura,NORTH TRIPURA,1999,Whole Year,230.0,12661.0,55.04782609
Tripura,NORTH TRIPURA,2000,Whole Year,168.0,8930.0,53.1547619
Tripura,NORTH TRIPURA,2001,Whole Year,155.0,8100.0,52.25806452
Tripura,NORTH TRIPURA,2002,Whole Year,216.0,10730.0,49.67592593
Tripura,NORTH TRIPURA,2003,Whole Year,169.0,6990.0,41.36094675
Tripura,NORTH TRIPURA,2004,Whole Year,174.0,8430.0,48.44827586
Tripura,NORTH TRIPURA,2005,Whole Year,170.0,8215.0,48.32352941
Tripura,NORTH TRIPURA,2006,Whole Year,188.0,9041.0,48.09042553
Tripura,NORTH TRIPURA,2007,Whole Year,150.0,7361.0,49.07333333
Tripura,NORTH TRIPURA,2008,Whole Year,170.0,11221.0,66.00588235
Tripura,NORTH TRIPURA,2009,Whole Year,202.0,11103.0,54.96534653
Tripura,NORTH TRIPURA,2010,Whole Year,311.0,16568.0,53.2733119
Tripura,NORTH TRIPURA,2011,Whole Year,276.0,13868.0,50.24637681
Tripura,NORTH TRIPURA,2012,Whole Year,164.0,8277.0,50.4695122
Tripura,NORTH TRIPURA,2013,Whole Year,180.0,9581.0,53.22777778
Tripura,NORTH TRIPURA,2014,Whole Year,163.0,8958.0,54.95705521
Tripura,SEPAHIJALA,2012,Whole Year,56.0,3005.0,53.66071429
Tripura,SEPAHIJALA,2013,Whole Year,74.0,4209.0,56.87837838
Tripura,SEPAHIJALA,2014,Whole Year,49.0,2808.0,57.30612245
Tripura,SOUTH TRIPURA,1998,Whole Year,335.0,16710.0,49.88059701
Tripura,SOUTH TRIPURA,1999,Whole Year,302.0,14560.0,48.21192053
Tripura,SOUTH TRIPURA,2000,Whole Year,412.0,21185.0,51.41990291
Tripura,SOUTH TRIPURA,2001,Whole Year,420.0,21310.0,50.73809524
Tripura,SOUTH TRIPURA,2002,Whole Year,430.0,21318.0,49.57674419
Tripura,SOUTH TRIPURA,2003,Whole Year,452.0,21900.0,48.45132743
Tripura,SOUTH TRIPURA,2004,Whole Year,463.0,22895.0,49.44924406
Tripura,SOUTH TRIPURA,2005,Whole Year,461.0,23641.0,51.28199566
Tripura,SOUTH TRIPURA,2006,Whole Year,433.0,21260.0,49.09930716
Tripura,SOUTH TRIPURA,2007,Whole Year,468.0,23068.0,49.29059829
Tripura,SOUTH TRIPURA,2008,Whole Year,511.0,25158.0,49.23287671
Tripura,SOUTH TRIPURA,2009,Whole Year,386.0,18651.0,48.31865285
Tripura,SOUTH TRIPURA,2010,Whole Year,283.0,14029.0,49.57243816
Tripura,SOUTH TRIPURA,2011,Whole Year,355.0,17249.0,48.58873239
Tripura,SOUTH TRIPURA,2012,Whole Year,310.0,15037.0,48.50645161
Tripura,SOUTH TRIPURA,2013,Whole Year,350.0,16932.0,48.37714286
Tripura,SOUTH TRIPURA,2014,Whole Year,240.0,11889.0,49.5375
Tripura,UNAKOTI,2012,Whole Year,100.0,5489.0,54.89
Tripura,UNAKOTI,2013,Whole Year,103.0,5974.0,58.0
Tripura,UNAKOTI,2014,Whole Year,81.0,4698.0,58.0
Tripura,WEST TRIPURA,1998,Whole Year,160.0,8485.0,53.03125
Tripura,WEST TRIPURA,1999,Whole Year,165.0,8185.0,49.60606061
Tripura,WEST TRIPURA,2000,Whole Year,165.0,8845.0,53.60606061
Tripura,WEST TRIPURA,2001,Whole Year,170.0,9035.0,53.14705882
Tripura,WEST TRIPURA,2002,Whole Year,160.0,8545.0,53.40625
Tripura,WEST TRIPURA,2003,Whole Year,152.0,5845.0,38.45394737
Tripura,WEST TRIPURA,2004,Whole Year,182.0,9332.0,51.27472527
Tripura,WEST TRIPURA,2005,Whole Year,87.0,4323.0,49.68965517
Tripura,WEST TRIPURA,2006,Whole Year,98.0,5386.0,54.95918367
Tripura,WEST TRIPURA,2007,Whole Year,110.0,5764.0,52.4
Tripura,WEST TRIPURA,2008,Whole Year,105.0,5401.0,51.43809524
Tripura,WEST TRIPURA,2009,Whole Year,78.0,3843.0,49.26923077
Tripura,WEST TRIPURA,2010,Whole Year,114.0,5982.0,52.47368421
Tripura,WEST TRIPURA,2011,Whole Year,108.0,5372.0,49.74074074
Tripura,WEST TRIPURA,2012,Whole Year,49.0,2504.0,51.10204082
Tripura,WEST TRIPURA,2013,Whole Year,34.0,1576.0,46.35294118
Tripura,WEST TRIPURA,2014,Whole Year,31.0,1430.0,46.12903226
Uttar Pradesh,AGRA,1997,Whole Year,587.0,22381.0,38.12776831
Uttar Pradesh,AGRA,1998,Whole Year,544.0,29053.0,53.40625
Uttar Pradesh,AGRA,1999,Whole Year,444.0,24385.0,54.92117117
Uttar Pradesh,AGRA,2000,Whole Year,623.0,27856.0,44.71268058
Uttar Pradesh,AGRA,2001,Whole Year,327.0,17142.0,52.42201835
Uttar Pradesh,AGRA,2002,Whole Year,263.0,14309.0,54.40684411
Uttar Pradesh,AGRA,2003,Whole Year,194.0,10034.0,51.72164948
Uttar Pradesh,AGRA,2004,Kharif,230.0,11424.0,49.66956522
Uttar Pradesh,AGRA,2005,Kharif,231.0,11638.0,50.38095238
Uttar Pradesh,AGRA,2006,Kharif,178.0,9585.0,53.84831461
Uttar Pradesh,AGRA,2007,Kharif,247.0,12975.0,52.53036437
Uttar Pradesh,AGRA,2008,Kharif,172.0,8797.0,51.14534884
Uttar Pradesh,AGRA,2009,Kharif,388.0,16763.0,43.20360825
Uttar Pradesh,AGRA,2010,Kharif,163.0,8297.0,50.90184049
Uttar Pradesh,AGRA,2011,Kharif,206.0,9780.0,47.47572816
Uttar Pradesh,AGRA,2012,Kharif,297.0,13470.0,45.35353535
Uttar Pradesh,AGRA,2013,Kharif,255.0,12238.0,47.99215686
Uttar Pradesh,AGRA,2014,Kharif,145.0,6106.0,42.11034483
